character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Thorpe,John Willoughby,Julia Bertram,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,William Collins,William Elliot,William Price
Mary Musgrove,0.688999,0.863953,0.874789,0.218665,0.54621,0.821439,0.630544,0.431598,0.783728,0.829885,0.877859,0.758151,0.839832,0.658647,0.801955,0.764694,0.4795,0.630174,0.866457,0.780408,0.782289,0.896838,0.880237,0.802279,0.900082,0.701778,0.879351,0.807368,0.834026,0.525768,0.768041,0.860212,0.768939,0.606243,0.863832,0.702982,0.822599,0.839047,0.714119,0.87302,0.457117,0.868745,0.843127,0.534556,0.740445,0.766575,0.828697,0.861919,0.764868,0.636244,0.783704,0.715161,0.728987,0.866098,0.83235,0.696911,0.820067,0.897386,0.657548,0.841355,1.0,0.847997,0.616832,0.712157,0.661688,0.237356,0.696149,0.72585,0.567219,0.818896,0.845306,0.621153,0.762797,0.724351,0.869475,0.718441,0.449263,0.543384,0.833098,0.528454,0.677033,0.739936,0.21546,0.635167,0.850615,0.600922,0.91119,0.5132,0.766401,0.774438,0.75938,0.76203,0.53513,0.735678,0.680236,0.828406,0.74597,0.724584,0.684639,0.635177,0.773291,0.723795,0.761556
Miss Bates,0.68924,0.8854,0.868961,0.275164,0.614978,0.877678,0.736496,0.563122,0.841861,0.776152,0.844363,0.865609,0.865931,0.78611,0.806158,0.826473,0.53714,0.742982,0.872151,0.869861,0.774179,0.829532,0.878912,0.77151,0.875056,0.750281,0.906183,0.87885,0.866186,0.544328,0.786812,0.8966,0.845576,0.734207,0.893237,0.704188,0.895287,0.859336,0.734983,0.825746,0.56671,0.853056,0.886752,0.618551,0.788828,0.848771,0.841452,0.78576,0.861532,0.691651,0.777016,0.779169,0.77497,0.822107,0.835443,0.594913,0.85768,0.87663,0.752268,0.878428,0.847997,1.0,0.638376,0.791431,0.692961,0.300175,0.757945,0.801532,0.618313,0.876449,0.84383,0.647942,0.707606,0.754861,0.824229,0.787905,0.572985,0.517405,0.836866,0.633842,0.66189,0.696205,0.315171,0.475062,0.818963,0.650712,0.846809,0.568857,0.739496,0.775196,0.762851,0.86434,0.551898,0.840456,0.804593,0.870029,0.78152,0.74255,0.786428,0.707487,0.847183,0.832108,0.784643
Mr. Allen,0.720911,0.688962,0.661592,0.132694,0.433883,0.663309,0.476878,0.453145,0.622588,0.610495,0.712931,0.594377,0.624889,0.56987,0.692519,0.644357,0.329267,0.54246,0.701235,0.628131,0.620952,0.671337,0.687977,0.613622,0.693941,0.580623,0.696448,0.686789,0.651038,0.525362,0.577851,0.692664,0.646397,0.55382,0.618766,0.490879,0.655757,0.6885,0.538114,0.679335,0.412554,0.67036,0.646826,0.475716,0.711039,0.613018,0.655915,0.699968,0.667753,0.398423,0.610619,0.531158,0.563973,0.700351,0.712527,0.56124,0.594591,0.626914,0.547686,0.713512,0.616832,0.638376,1.0,0.673163,0.440178,0.235943,0.584343,0.562099,0.419773,0.671257,0.68616,0.628248,0.51517,0.503416,0.677904,0.509534,0.417163,0.498234,0.596043,0.474416,0.56174,0.57027,0.2138,0.286689,0.666112,0.481738,0.640362,0.446605,0.601854,0.604048,0.699278,0.606226,0.469089,0.589106,0.618572,0.6432,0.548632,0.598503,0.517327,0.536439,0.576398,0.568566,0.541007
Mr. Bennet,0.691156,0.826868,0.834139,0.234976,0.578386,0.790794,0.659552,0.531539,0.823787,0.710828,0.809504,0.777075,0.806271,0.734209,0.769928,0.790047,0.484017,0.609277,0.849222,0.807875,0.773125,0.792671,0.843885,0.745261,0.820334,0.71088,0.851917,0.840999,0.829529,0.626336,0.736762,0.835968,0.815614,0.690565,0.797502,0.65126,0.844476,0.777679,0.703565,0.772078,0.574751,0.811461,0.787556,0.622145,0.798878,0.800546,0.778485,0.720721,0.785419,0.587517,0.763382,0.742219,0.73235,0.765853,0.809881,0.520781,0.799611,0.789419,0.667777,0.856032,0.712157,0.791431,0.673163,1.0,0.569199,0.290839,0.717895,0.768305,0.550118,0.822027,0.819802,0.696913,0.639046,0.622267,0.782057,0.641184,0.491226,0.466739,0.755163,0.624967,0.698292,0.751328,0.250044,0.384585,0.780222,0.61392,0.764762,0.528131,0.697167,0.700251,0.728539,0.793068,0.581475,0.743315,0.761039,0.848948,0.742092,0.735111,0.696429,0.638025,0.784672,0.785875,0.753705
Mr. Gardiner,0.52024,0.653258,0.652517,0.185551,0.434538,0.672338,0.580287,0.402734,0.600874,0.671437,0.64954,0.65558,0.620862,0.529929,0.562827,0.663786,0.512832,0.595134,0.66566,0.663495,0.595552,0.665372,0.705155,0.537768,0.680173,0.547304,0.685317,0.659605,0.626887,0.422651,0.617323,0.681395,0.643532,0.497774,0.665209,0.494788,0.648627,0.698489,0.543827,0.610547,0.445822,0.650666,0.628789,0.509352,0.580404,0.635826,0.592404,0.610431,0.666509,0.587294,0.600192,0.578715,0.533305,0.626338,0.604596,0.434793,0.675838,0.671017,0.640544,0.674822,0.661688,0.692961,0.440178,0.569199,1.0,0.294337,0.546102,0.586486,0.547473,0.652626,0.65181,0.546592,0.597495,0.661195,0.632771,0.562462,0.466084,0.383904,0.67869,0.485535,0.553847,0.534122,0.183794,0.337902,0.612909,0.516756,0.674597,0.407213,0.523685,0.56731,0.545939,0.651479,0.390696,0.637593,0.626107,0.64672,0.621919,0.586866,0.584865,0.535067,0.698564,0.638656,0.655568
Mr. Hurst,0.359134,0.241304,0.244856,0.253494,0.226313,0.34471,0.553638,0.349426,0.307138,0.230461,0.251106,0.368695,0.370633,0.251002,0.223078,0.412892,0.336238,0.300039,0.290192,0.354814,0.231619,0.246399,0.26556,0.251478,0.252803,0.220714,0.261129,0.364112,0.289754,0.259628,0.372355,0.346078,0.426529,0.27546,0.339686,0.182156,0.342092,0.289188,0.316898,0.228597,0.545869,0.279284,0.340235,0.377155,0.456603,0.377887,0.252657,0.211967,0.388456,0.247371,0.315562,0.341996,0.195467,0.2677,0.251026,0.127718,0.248957,0.234727,0.302102,0.286876,0.237356,0.300175,0.235943,0.290839,0.294337,1.0,0.35336,0.360721,0.23228,0.383056,0.221801,0.317211,0.164383,0.171233,0.261801,0.281977,0.183892,0.139875,0.219565,0.545004,0.169174,0.16877,0.222132,0.154502,0.286628,0.402867,0.261674,0.178536,0.208836,0.309858,0.32933,0.424029,0.168032,0.384679,0.405885,0.244377,0.337159,0.173741,0.242978,0.213587,0.317837,0.432561,0.33958
Mr. Perry,0.59894,0.772159,0.755018,0.217166,0.541908,0.729355,0.678828,0.454898,0.748263,0.648802,0.723695,0.725001,0.762498,0.691236,0.71827,0.75966,0.428823,0.621681,0.763018,0.758418,0.715365,0.732391,0.751462,0.677816,0.744428,0.651607,0.765052,0.751614,0.759522,0.5279,0.709163,0.771042,0.745705,0.644041,0.742535,0.620341,0.77443,0.73082,0.650104,0.703246,0.544126,0.683184,0.75488,0.570624,0.714467,0.745693,0.71272,0.642934,0.74972,0.597474,0.702356,0.730624,0.61868,0.716959,0.733572,0.476355,0.732233,0.727161,0.611742,0.754087,0.696149,0.757945,0.584343,0.717895,0.546102,0.35336,1.0,0.751664,0.477602,0.777594,0.759847,0.582013,0.581617,0.619163,0.717799,0.654119,0.484252,0.41055,0.71146,0.566462,0.638919,0.61268,0.234709,0.388127,0.728384,0.600811,0.685961,0.582682,0.625452,0.656501,0.686852,0.774221,0.525874,0.672203,0.718366,0.773659,0.684212,0.704676,0.648547,0.660584,0.703239,0.735623,0.677444
Mr. Rushworth,0.615871,0.79461,0.788991,0.238494,0.548908,0.79306,0.734751,0.564105,0.833188,0.676721,0.752238,0.800563,0.797801,0.729635,0.722191,0.815623,0.485142,0.634026,0.824465,0.811571,0.745225,0.758698,0.811611,0.697299,0.778689,0.693581,0.813466,0.829678,0.816738,0.589653,0.731376,0.809035,0.806765,0.70322,0.798046,0.65075,0.853692,0.783534,0.703788,0.743934,0.594482,0.761181,0.80407,0.632424,0.754786,0.80409,0.769116,0.673327,0.784269,0.656675,0.717007,0.781552,0.706852,0.728474,0.768387,0.468367,0.809892,0.766219,0.650915,0.816731,0.72585,0.801532,0.562099,0.768305,0.586486,0.360721,0.751664,1.0,0.511352,0.816264,0.777484,0.60799,0.635497,0.646645,0.735483,0.681095,0.452014,0.434267,0.771549,0.598104,0.649128,0.649752,0.253537,0.459488,0.745592,0.649117,0.743939,0.543989,0.638828,0.707139,0.685071,0.797747,0.561883,0.76539,0.747017,0.810649,0.765316,0.712807,0.722473,0.676183,0.777699,0.806148,0.743362
Mr. Shepherd,0.50277,0.576337,0.59658,0.158063,0.338823,0.605938,0.480792,0.384216,0.536117,0.563367,0.54543,0.601704,0.560001,0.477466,0.475872,0.532126,0.347783,0.566516,0.597375,0.575263,0.543054,0.58055,0.595835,0.517745,0.589826,0.500825,0.598564,0.567162,0.552325,0.343909,0.524844,0.604653,0.559815,0.403536,0.564807,0.416763,0.592863,0.581532,0.465756,0.525152,0.405908,0.598791,0.537702,0.360944,0.523826,0.569406,0.543039,0.53658,0.576162,0.493588,0.495296,0.49686,0.439275,0.551514,0.51765,0.370284,0.580854,0.59129,0.503409,0.58147,0.567219,0.618313,0.419773,0.550118,0.547473,0.23228,0.477602,0.511352,1.0,0.574682,0.551107,0.422513,0.503661,0.505964,0.562233,0.485034,0.345748,0.340444,0.57698,0.418855,0.462872,0.496232,0.204547,0.325257,0.550744,0.387673,0.624762,0.330669,0.450941,0.535271,0.486003,0.541241,0.369635,0.5844,0.509464,0.604215,0.4759,0.467833,0.598471,0.418151,0.613383,0.529449,0.615291
Mr. Weston,0.794964,0.907514,0.887532,0.250105,0.590855,0.866219,0.739386,0.585687,0.864909,0.806736,0.883488,0.834685,0.872073,0.742367,0.852085,0.855872,0.488453,0.67841,0.915565,0.855507,0.838375,0.878411,0.90195,0.820863,0.901823,0.769112,0.903293,0.889059,0.874896,0.61665,0.826352,0.906847,0.846148,0.700947,0.87538,0.706216,0.899029,0.865691,0.760085,0.854342,0.614032,0.865551,0.873484,0.684177,0.836309,0.835585,0.847183,0.831245,0.85822,0.645689,0.825549,0.795919,0.757485,0.865823,0.882565,0.637608,0.858336,0.878122,0.724474,0.894492,0.818896,0.876449,0.671257,0.822027,0.652626,0.383056,0.777594,0.816264,0.574682,1.0,0.895348,0.714384,0.712463,0.742571,0.87896,0.75673,0.50837,0.51007,0.823947,0.66269,0.743862,0.755134,0.269623,0.495125,0.878735,0.712362,0.864519,0.57627,0.754061,0.787245,0.814584,0.863358,0.602249,0.763525,0.781786,0.896426,0.778416,0.768597,0.716542,0.681291,0.847933,0.813224,0.820189
Mr. Woodhouse,0.7538,0.929677,0.916119,0.190235,0.56724,0.840199,0.630163,0.545664,0.850966,0.863836,0.912712,0.760122,0.842304,0.725613,0.86884,0.832768,0.449407,0.617709,0.92322,0.826746,0.869547,0.91599,0.928138,0.820707,0.932307,0.763489,0.925352,0.862175,0.860367,0.646054,0.786336,0.900084,0.809443,0.65713,0.851946,0.714986,0.861451,0.894335,0.748406,0.898458,0.499762,0.889769,0.849009,0.642067,0.806859,0.790056,0.821059,0.875058,0.812435,0.631164,0.8174,0.76686,0.744504,0.902172,0.902774,0.682416,0.850282,0.892022,0.705802,0.912508,0.845306,0.84383,0.68616,0.819802,0.65181,0.221801,0.759847,0.777484,0.551107,0.895348,1.0,0.726549,0.751871,0.767848,0.90323,0.700623,0.519239,0.574502,0.814834,0.572028,0.827303,0.78749,0.226614,0.512246,0.895759,0.662334,0.888154,0.577476,0.775542,0.785303,0.787917,0.800971,0.618223,0.711908,0.74992,0.901544,0.783029,0.813619,0.694252,0.656033,0.811711,0.740949,0.773222
Mr. Yates,0.634725,0.735152,0.733139,0.248083,0.501578,0.666974,0.582999,0.515616,0.673781,0.661623,0.730387,0.600305,0.672706,0.579883,0.703521,0.693564,0.440292,0.472273,0.757018,0.704331,0.64768,0.719135,0.765728,0.65641,0.736189,0.576043,0.744088,0.724358,0.683402,0.615048,0.641564,0.746628,0.686254,0.60033,0.681906,0.623957,0.704257,0.708875,0.581633,0.687322,0.485788,0.723233,0.688065,0.562873,0.705703,0.643539,0.668705,0.664703,0.685509,0.460978,0.682118,0.587956,0.610427,0.719447,0.718919,0.483864,0.652016,0.675654,0.597378,0.759711,0.621153,0.647942,0.628248,0.696913,0.546592,0.317211,0.582013,0.60799,0.422513,0.714384,0.726549,1.0,0.560605,0.567347,0.675315,0.583096,0.418195,0.45118,0.632147,0.548772,0.718387,0.624721,0.187452,0.292778,0.679889,0.596342,0.66107,0.430661,0.601587,0.621687,0.615966,0.65981,0.498853,0.58951,0.649182,0.707998,0.683921,0.661231,0.53875,0.485217,0.633405,0.651023,0.595341
Mrs. Allen,0.606361,0.766152,0.74091,0.173545,0.399109,0.752384,0.537115,0.398245,0.710687,0.781749,0.801993,0.651771,0.704368,0.555815,0.640031,0.648948,0.428341,0.538735,0.755279,0.663691,0.727613,0.759521,0.780405,0.693771,0.800177,0.632215,0.760939,0.685313,0.681374,0.478947,0.621938,0.735956,0.66879,0.477734,0.702943,0.568587,0.702714,0.777071,0.616141,0.804202,0.340871,0.793025,0.708451,0.471583,0.63978,0.648586,0.701154,0.785343,0.652578,0.625788,0.686103,0.586157,0.581205,0.713991,0.752515,0.634329,0.698164,0.761493,0.595357,0.757057,0.762797,0.707606,0.51517,0.639046,0.597495,0.164383,0.581617,0.635497,0.503661,0.712463,0.751871,0.560605,1.0,0.652038,0.795392,0.624049,0.373798,0.477784,0.681972,0.4236,0.666829,0.60661,0.164009,0.448944,0.742809,0.468326,0.787736,0.363275,0.706026,0.653165,0.673781,0.623816,0.457637,0.605652,0.598468,0.72906,0.601565,0.690023,0.582322,0.437571,0.716834,0.641947,0.680633
Mrs. Bates,0.55834,0.779371,0.75386,0.177712,0.450721,0.744373,0.561991,0.399028,0.674648,0.713921,0.732282,0.644462,0.69533,0.58774,0.665681,0.686235,0.436843,0.576993,0.752597,0.730494,0.678262,0.744404,0.757159,0.606176,0.75858,0.647518,0.761889,0.707933,0.711499,0.470352,0.676251,0.734453,0.660816,0.522672,0.706827,0.585388,0.697203,0.768051,0.5549,0.728654,0.387671,0.728211,0.705943,0.481807,0.617898,0.659738,0.669333,0.707987,0.697857,0.607784,0.633878,0.59462,0.60563,0.725265,0.710486,0.516223,0.735967,0.753382,0.614431,0.717507,0.724351,0.754861,0.503416,0.622267,0.661195,0.171233,0.619163,0.646645,0.505964,0.742571,0.767848,0.567347,0.652038,1.0,0.727564,0.600173,0.492979,0.492183,0.745998,0.432159,0.657167,0.642167,0.202485,0.455569,0.705653,0.548026,0.725248,0.435434,0.643096,0.65609,0.604969,0.659564,0.424977,0.632248,0.612029,0.743512,0.658103,0.649819,0.601588,0.529232,0.670433,0.616577,0.643685
Mrs. Bennet,0.807149,0.909021,0.888076,0.200609,0.476485,0.845544,0.597711,0.503718,0.804814,0.888123,0.93726,0.741096,0.835477,0.666042,0.842639,0.759222,0.410801,0.604392,0.901163,0.760189,0.8761,0.929883,0.911584,0.854264,0.948162,0.759464,0.88805,0.831707,0.812751,0.572773,0.766759,0.889594,0.778579,0.594234,0.813843,0.670607,0.827797,0.86734,0.755368,0.934338,0.469142,0.909145,0.835008,0.618787,0.777904,0.74581,0.851493,0.925283,0.795473,0.622911,0.813183,0.730747,0.693993,0.914715,0.897801,0.783219,0.822723,0.889406,0.669168,0.895997,0.869475,0.824229,0.677904,0.782057,0.632771,0.261801,0.717799,0.735483,0.562233,0.87896,0.90323,0.675315,0.795392,0.727564,1.0,0.728525,0.497327,0.569582,0.783418,0.579566,0.784188,0.78934,0.203678,0.57997,0.930802,0.632567,0.935676,0.478066,0.809213,0.801608,0.860984,0.771556,0.57002,0.683723,0.702808,0.874662,0.701508,0.798586,0.633931,0.574687,0.813903,0.712849,0.788649
Mrs. Clay,0.625348,0.762198,0.73027,0.255375,0.593779,0.748868,0.656754,0.475136,0.70882,0.699007,0.737071,0.758919,0.771883,0.667264,0.699417,0.711643,0.507922,0.586759,0.737934,0.750568,0.69609,0.708238,0.745313,0.685424,0.762572,0.618627,0.775633,0.765824,0.714048,0.483707,0.655989,0.756794,0.74089,0.665124,0.765978,0.663053,0.757366,0.755687,0.623671,0.750581,0.536524,0.763917,0.785708,0.554698,0.689776,0.744479,0.744508,0.688219,0.765292,0.543295,0.726652,0.672617,0.636029,0.702272,0.730412,0.541439,0.744523,0.757967,0.648297,0.769909,0.718441,0.787905,0.509534,0.641184,0.562462,0.281977,0.654119,0.681095,0.485034,0.75673,0.700623,0.583096,0.624049,0.600173,0.728525,1.0,0.437912,0.500511,0.65541,0.608213,0.58539,0.556492,0.281206,0.385219,0.742537,0.533763,0.729884,0.498493,0.644557,0.71555,0.687141,0.766217,0.446692,0.70755,0.707315,0.730874,0.668456,0.63283,0.659042,0.564962,0.718427,0.73494,0.657892
Mrs. Cole,0.434495,0.510182,0.515605,0.138246,0.407981,0.504466,0.464789,0.344549,0.454547,0.454983,0.483877,0.467944,0.517908,0.516477,0.510845,0.484498,0.235293,0.489119,0.518424,0.460474,0.502228,0.512918,0.506389,0.420116,0.514138,0.504382,0.513185,0.520386,0.465163,0.273953,0.491767,0.570211,0.521294,0.477049,0.49973,0.410532,0.498052,0.515195,0.458535,0.478274,0.264399,0.487233,0.535719,0.369877,0.435915,0.489611,0.441074,0.467618,0.546243,0.52189,0.472125,0.465645,0.378816,0.534533,0.488218,0.346756,0.509602,0.493991,0.532889,0.541141,0.449263,0.572985,0.417163,0.491226,0.466084,0.183892,0.484252,0.452014,0.345748,0.50837,0.519239,0.418195,0.373798,0.492979,0.497327,0.437912,1.0,0.232687,0.488773,0.426136,0.430032,0.436173,0.187624,0.279387,0.516784,0.437385,0.478864,0.280456,0.48198,0.437209,0.480442,0.560839,0.263829,0.460241,0.56454,0.51882,0.451328,0.450943,0.403659,0.444678,0.518327,0.457747,0.444646
Mrs. Croft,0.510153,0.584117,0.556742,0.16777,0.36739,0.549898,0.38621,0.329818,0.486619,0.596772,0.602959,0.461904,0.542393,0.447718,0.503164,0.510387,0.328665,0.321872,0.543196,0.527585,0.522646,0.562328,0.562062,0.519393,0.596598,0.432563,0.588428,0.548585,0.520489,0.436455,0.467648,0.543725,0.519919,0.400142,0.535294,0.453611,0.514736,0.587552,0.4196,0.611842,0.33989,0.6091,0.549463,0.307911,0.536,0.504445,0.55028,0.568452,0.560269,0.342399,0.500513,0.423669,0.481382,0.570829,0.570036,0.491907,0.506475,0.567087,0.431078,0.569452,0.543384,0.517405,0.498234,0.466739,0.383904,0.139875,0.41055,0.434267,0.340444,0.51007,0.574502,0.45118,0.477784,0.492183,0.569582,0.500511,0.232687,1.0,0.467883,0.365238,0.508013,0.427958,0.273127,0.249902,0.562808,0.385713,0.554313,0.371717,0.509082,0.541345,0.550408,0.486242,0.368811,0.449216,0.443277,0.512268,0.476575,0.523976,0.439236,0.345051,0.442639,0.479825,0.455845
Mrs. Dashwood,0.638409,0.830296,0.862567,0.185721,0.579069,0.807605,0.639126,0.47892,0.805453,0.749291,0.803284,0.795155,0.806331,0.705993,0.776316,0.78351,0.47361,0.685733,0.858141,0.810034,0.740535,0.837361,0.865162,0.739013,0.839399,0.705272,0.861219,0.809723,0.833269,0.557592,0.765089,0.833095,0.772567,0.657021,0.83271,0.649931,0.844504,0.818052,0.687521,0.77551,0.474963,0.798135,0.798054,0.541994,0.723915,0.768904,0.787408,0.756588,0.779611,0.656957,0.750281,0.734366,0.717599,0.795233,0.780585,0.521058,0.817284,0.846542,0.691497,0.825836,0.833098,0.836866,0.596043,0.755163,0.67869,0.219565,0.71146,0.771549,0.57698,0.823947,0.814834,0.632147,0.681972,0.745998,0.783418,0.65541,0.488773,0.467883,1.0,0.535311,0.684437,0.725508,0.213638,0.50401,0.778147,0.57814,0.817943,0.568562,0.663253,0.729471,0.678182,0.769477,0.560913,0.76698,0.711087,0.850027,0.751402,0.7441,0.72005,0.687282,0.802245,0.751146,0.760628
Mrs. Ferrars,0.590722,0.599765,0.614768,0.339336,0.496351,0.675698,0.667338,0.544591,0.618354,0.508269,0.571079,0.663445,0.639759,0.599015,0.583715,0.68685,0.441272,0.536436,0.614451,0.639877,0.539967,0.57933,0.632689,0.602058,0.604476,0.544156,0.648267,0.68312,0.609384,0.476536,0.628686,0.662512,0.682352,0.585793,0.683435,0.529191,0.656797,0.591912,0.66315,0.564632,0.617541,0.625667,0.688279,0.542117,0.637512,0.660182,0.564426,0.520797,0.740844,0.480445,0.647871,0.684328,0.535021,0.602703,0.608873,0.353412,0.602049,0.574211,0.605806,0.666265,0.528454,0.633842,0.474416,0.624967,0.485535,0.545004,0.566462,0.598104,0.418855,0.66269,0.572028,0.548772,0.4236,0.432159,0.579566,0.608213,0.426136,0.365238,0.535311,1.0,0.484483,0.474367,0.413689,0.274691,0.620663,0.646385,0.583216,0.442608,0.495745,0.586835,0.640556,0.684997,0.3978,0.604921,0.658378,0.606363,0.61211,0.492221,0.509685,0.463749,0.624075,0.685069,0.574795
Mrs. Gardiner,0.640459,0.810718,0.786072,0.124976,0.451933,0.717629,0.509094,0.533144,0.710108,0.795823,0.796702,0.604094,0.681237,0.567895,0.728059,0.683538,0.359655,0.46179,0.804224,0.705627,0.774396,0.813682,0.825401,0.681868,0.817363,0.629627,0.782054,0.718493,0.706169,0.595047,0.628856,0.773284,0.669371,0.50075,0.683363,0.622342,0.709712,0.75529,0.603699,0.771481,0.377728,0.775776,0.686215,0.540123,0.69224,0.647614,0.664679,0.739969,0.67894,0.507196,0.694893,0.634839,0.594127,0.785757,0.760854,0.560258,0.695147,0.730421,0.591361,0.806829,0.677033,0.66189,0.56174,0.698292,0.553847,0.169174,0.638919,0.649128,0.462872,0.743862,0.827303,0.718387,0.666829,0.657167,0.784188,0.58539,0.430032,0.508013,0.684437,0.484483,1.0,0.688397,0.158246,0.407919,0.740532,0.61817,0.755665,0.497788,0.665544,0.637227,0.654742,0.630032,0.480449,0.523902,0.622503,0.779925,0.666574,0.789163,0.589438,0.500839,0.660128,0.598348,0.611043
