character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Thorpe,John Willoughby,Julia Bertram,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,William Collins,William Elliot,William Price
Mrs. Grant,0.652662,0.779693,0.805333,0.21359,0.385289,0.683321,0.484158,0.448994,0.706203,0.711426,0.782385,0.608667,0.719433,0.574571,0.745323,0.654998,0.327796,0.496428,0.822354,0.657576,0.740687,0.825768,0.814336,0.726043,0.801532,0.668536,0.782007,0.709333,0.734722,0.525917,0.701484,0.77175,0.661384,0.497216,0.720797,0.622203,0.73148,0.704511,0.651258,0.74744,0.362082,0.765345,0.685752,0.521226,0.634941,0.656374,0.720771,0.76417,0.661152,0.543158,0.707699,0.650437,0.65592,0.794088,0.783525,0.56721,0.741586,0.761524,0.576305,0.76295,0.739936,0.696205,0.57027,0.751328,0.534122,0.16877,0.61268,0.649752,0.496232,0.755134,0.78749,0.624721,0.60661,0.642167,0.78934,0.556492,0.436173,0.427958,0.725508,0.474367,0.688397,1.0,0.13712,0.526334,0.770543,0.614432,0.784294,0.441077,0.647689,0.624356,0.671639,0.638242,0.550795,0.588178,0.570027,0.804487,0.67074,0.668146,0.550385,0.522393,0.701089,0.598998,0.704896
Mrs. Harville,0.254269,0.271098,0.254241,0.176134,0.272415,0.31824,0.316678,0.278131,0.23597,0.17336,0.223465,0.283905,0.291536,0.316605,0.198141,0.301247,0.209846,0.259469,0.259191,0.279992,0.204055,0.191122,0.253089,0.216739,0.229615,0.226006,0.286741,0.284486,0.26029,0.23192,0.244211,0.289831,0.294121,0.257606,0.315987,0.234229,0.289348,0.26347,0.280943,0.235274,0.311478,0.269733,0.315953,0.19323,0.265135,0.270396,0.248692,0.199561,0.406476,0.154829,0.252394,0.310083,0.283186,0.215229,0.248241,0.117136,0.250235,0.204801,0.296412,0.260264,0.21546,0.315171,0.2138,0.250044,0.183794,0.222132,0.234709,0.253537,0.204547,0.269623,0.226614,0.187452,0.164009,0.202485,0.203678,0.281206,0.187624,0.273127,0.213638,0.413689,0.158246,0.13712,1.0,0.082884,0.250361,0.312958,0.213597,0.181914,0.262221,0.293651,0.364351,0.284293,0.129866,0.294615,0.285926,0.237349,0.242365,0.213261,0.253285,0.145946,0.203833,0.292503,0.235182
Mrs. Hurst,0.42033,0.516175,0.532752,0.114302,0.231552,0.47184,0.336583,0.223651,0.463796,0.534208,0.507661,0.388064,0.545399,0.376385,0.483253,0.421862,0.187796,0.277551,0.54068,0.385803,0.461334,0.593798,0.516672,0.466148,0.541695,0.44548,0.490883,0.487977,0.491896,0.230754,0.505319,0.549235,0.430638,0.260259,0.496187,0.373783,0.457563,0.479623,0.446647,0.560317,0.253972,0.519014,0.498766,0.301869,0.349719,0.418458,0.479174,0.576373,0.398152,0.344984,0.437571,0.438069,0.428325,0.565306,0.458075,0.426142,0.483423,0.553077,0.322131,0.45887,0.635167,0.475062,0.286689,0.384585,0.337902,0.154502,0.388127,0.459488,0.325257,0.495125,0.512246,0.292778,0.448944,0.455569,0.57997,0.385219,0.279387,0.249902,0.50401,0.274691,0.407919,0.526334,0.082884,1.0,0.529176,0.434739,0.588552,0.232939,0.449033,0.424195,0.46927,0.418755,0.271177,0.412795,0.331668,0.5194,0.425529,0.404399,0.341019,0.354855,0.4547,0.366178,0.423868
Mrs. Jennings,0.790038,0.89205,0.874764,0.216288,0.509445,0.814978,0.601073,0.491176,0.802284,0.839178,0.892801,0.73178,0.836555,0.672949,0.862156,0.768271,0.394708,0.597311,0.895517,0.752162,0.885815,0.92332,0.883551,0.844744,0.923347,0.762924,0.87433,0.812232,0.811365,0.574269,0.775418,0.884591,0.773909,0.608509,0.820494,0.71177,0.827123,0.849362,0.776822,0.8879,0.484784,0.876808,0.834723,0.599421,0.757599,0.740767,0.830694,0.889288,0.798537,0.619936,0.820364,0.774175,0.671754,0.904066,0.892385,0.745591,0.813995,0.876756,0.651883,0.872206,0.850615,0.818963,0.666112,0.780222,0.612909,0.286628,0.728384,0.745592,0.550744,0.878735,0.895759,0.679889,0.742809,0.705653,0.930802,0.742537,0.516784,0.562808,0.778147,0.620663,0.740532,0.770543,0.250361,0.529176,1.0,0.645448,0.916389,0.518812,0.80258,0.819639,0.867797,0.775933,0.572539,0.661639,0.700125,0.866038,0.714674,0.773599,0.647021,0.581214,0.782434,0.712197,0.779231
Mrs. Morland,0.555213,0.686178,0.677992,0.302114,0.444987,0.653093,0.594115,0.539531,0.630062,0.572297,0.639167,0.618556,0.661252,0.543168,0.660236,0.678015,0.365504,0.500163,0.704211,0.638696,0.586598,0.680612,0.712761,0.582837,0.668306,0.577905,0.680425,0.684228,0.654915,0.458722,0.650946,0.729267,0.661343,0.48367,0.701308,0.531917,0.659061,0.611001,0.569319,0.600621,0.527358,0.64026,0.656439,0.596183,0.630363,0.640959,0.594943,0.570677,0.701801,0.515831,0.620317,0.673091,0.608235,0.661898,0.619759,0.403006,0.649748,0.627404,0.549456,0.685712,0.600922,0.650712,0.481738,0.61392,0.516756,0.402867,0.600811,0.649117,0.387673,0.712362,0.662334,0.596342,0.468326,0.548026,0.632567,0.533763,0.437385,0.385713,0.57814,0.646385,0.61817,0.614432,0.312958,0.434739,0.645448,1.0,0.610887,0.388472,0.537945,0.536343,0.629315,0.659621,0.352019,0.56629,0.622676,0.667544,0.636863,0.573647,0.500022,0.522895,0.625446,0.609521,0.580643
Mrs. Norris,0.767899,0.896132,0.893152,0.209388,0.514413,0.84729,0.622348,0.500572,0.814313,0.887724,0.915323,0.773487,0.846436,0.66776,0.826728,0.770936,0.442933,0.638218,0.90057,0.781019,0.853301,0.931862,0.911302,0.847417,0.94283,0.748105,0.899166,0.83553,0.822716,0.578538,0.781227,0.890554,0.789746,0.604957,0.842723,0.708317,0.844891,0.873728,0.765974,0.911225,0.459775,0.914804,0.844035,0.569724,0.752238,0.771238,0.843461,0.904818,0.789112,0.64285,0.823983,0.736602,0.694753,0.907564,0.883403,0.754219,0.843275,0.90751,0.67967,0.883596,0.91119,0.846809,0.640362,0.764762,0.674597,0.261674,0.685961,0.743939,0.624762,0.864519,0.888154,0.66107,0.787736,0.725248,0.935676,0.729884,0.478864,0.554313,0.817943,0.583216,0.755665,0.784294,0.213597,0.588552,0.916389,0.610887,1.0,0.517652,0.811982,0.809633,0.810883,0.77497,0.594809,0.722735,0.699141,0.878786,0.738598,0.765089,0.692759,0.595247,0.809269,0.724579,0.806461
Mrs. Phillips,0.437155,0.570946,0.588973,0.071611,0.526423,0.532692,0.469799,0.392658,0.574832,0.474229,0.540881,0.584396,0.530958,0.647928,0.571142,0.603851,0.308206,0.413965,0.57022,0.59807,0.518712,0.551288,0.579095,0.520183,0.559333,0.452111,0.62593,0.610803,0.60618,0.448746,0.54954,0.565145,0.579007,0.58803,0.606503,0.520909,0.603447,0.583086,0.472203,0.519518,0.355327,0.517437,0.568048,0.374222,0.550368,0.582947,0.562237,0.452834,0.554857,0.37291,0.534084,0.525329,0.490312,0.552917,0.559556,0.304552,0.538394,0.57392,0.479563,0.588078,0.5132,0.568857,0.446605,0.528131,0.407213,0.178536,0.582682,0.543989,0.330669,0.57627,0.577476,0.430661,0.363275,0.435434,0.478066,0.498493,0.280456,0.371717,0.568562,0.442608,0.497788,0.441077,0.181914,0.232939,0.518812,0.388472,0.517652,1.0,0.461312,0.491631,0.472766,0.564851,0.449217,0.529888,0.564929,0.570366,0.575744,0.549752,0.579686,0.568908,0.525852,0.553303,0.480765
Mrs. Price,0.685962,0.798396,0.769165,0.205413,0.502721,0.73137,0.535841,0.489532,0.715723,0.778671,0.819512,0.670331,0.753932,0.62776,0.724331,0.69202,0.416082,0.55011,0.779394,0.684979,0.734197,0.779431,0.776516,0.702855,0.810729,0.656786,0.781217,0.745566,0.737233,0.557813,0.694408,0.788655,0.696843,0.591352,0.729795,0.659747,0.746595,0.774901,0.63013,0.810146,0.417837,0.79675,0.776046,0.442605,0.669946,0.68639,0.736154,0.796379,0.687934,0.562525,0.71507,0.598949,0.645092,0.792213,0.807603,0.681635,0.72378,0.788985,0.571625,0.773243,0.766401,0.739496,0.601854,0.697167,0.523685,0.208836,0.625452,0.638828,0.450941,0.754061,0.775542,0.601587,0.706026,0.643096,0.809213,0.644557,0.48198,0.509082,0.663253,0.495745,0.665544,0.647689,0.262221,0.449033,0.80258,0.537945,0.811982,0.461312,1.0,0.706509,0.720565,0.675229,0.496272,0.611742,0.625503,0.763284,0.676097,0.674093,0.552499,0.491368,0.664531,0.671008,0.658445
Mrs. Smith,0.659561,0.797264,0.831803,0.220262,0.602848,0.777384,0.614986,0.449061,0.751586,0.757354,0.812701,0.719525,0.778302,0.646747,0.756216,0.767867,0.435349,0.616813,0.821258,0.773519,0.726417,0.798033,0.822699,0.74887,0.823148,0.670906,0.832405,0.790805,0.786965,0.593934,0.703349,0.783207,0.757908,0.604776,0.811359,0.649812,0.774585,0.803172,0.646429,0.787767,0.539035,0.828073,0.821712,0.50462,0.721751,0.769262,0.774717,0.754328,0.784946,0.561986,0.731089,0.715689,0.686115,0.782838,0.817921,0.598418,0.766464,0.821105,0.634598,0.795838,0.774438,0.775196,0.604048,0.700251,0.56731,0.309858,0.656501,0.707139,0.535271,0.787245,0.785303,0.621687,0.653165,0.65609,0.801608,0.71555,0.437209,0.541345,0.729471,0.586835,0.637227,0.624356,0.293651,0.424195,0.819639,0.536343,0.809633,0.491631,0.706509,1.0,0.71051,0.71602,0.54635,0.697167,0.649619,0.809742,0.710719,0.651112,0.654954,0.534045,0.716806,0.731451,0.72315
Mrs. Thorpe,0.788567,0.805934,0.756682,0.196272,0.461324,0.774504,0.568688,0.471194,0.716728,0.747724,0.822831,0.68537,0.772531,0.638542,0.786453,0.70987,0.367435,0.575382,0.799799,0.66992,0.810349,0.806928,0.780726,0.763955,0.835467,0.686246,0.775901,0.757201,0.713087,0.503241,0.69505,0.816323,0.72891,0.602622,0.722998,0.595987,0.75895,0.776364,0.746811,0.832415,0.486904,0.779035,0.757824,0.618678,0.742883,0.673037,0.773872,0.828617,0.789156,0.538103,0.761807,0.712788,0.619829,0.81775,0.809121,0.720681,0.706741,0.754559,0.59562,0.800392,0.75938,0.762851,0.699278,0.728539,0.545939,0.32933,0.686852,0.685071,0.486003,0.814584,0.787917,0.615966,0.673781,0.604969,0.860984,0.687141,0.480442,0.550408,0.678182,0.640556,0.654742,0.671639,0.364351,0.46927,0.867797,0.629315,0.810883,0.472766,0.720565,0.71051,1.0,0.735971,0.507789,0.614232,0.677748,0.746644,0.596636,0.736463,0.579463,0.564169,0.713182,0.656924,0.677792
Philip Elton,0.690029,0.824776,0.802009,0.321601,0.642353,0.831301,0.823311,0.550632,0.836933,0.703909,0.771881,0.877088,0.88008,0.776593,0.785709,0.843549,0.560514,0.697024,0.831832,0.855135,0.742525,0.781014,0.814763,0.741024,0.817643,0.700489,0.84651,0.888295,0.83211,0.571376,0.80969,0.868711,0.870781,0.776467,0.852206,0.683371,0.891212,0.811614,0.713048,0.775339,0.666784,0.783295,0.854277,0.66761,0.820126,0.849052,0.809606,0.708011,0.841037,0.664091,0.766447,0.770374,0.733976,0.782893,0.768623,0.533668,0.816553,0.815721,0.722997,0.832618,0.76203,0.86434,0.606226,0.793068,0.651479,0.424029,0.774221,0.797747,0.541241,0.863358,0.800971,0.65981,0.623816,0.659564,0.771556,0.766217,0.560839,0.486242,0.769477,0.684997,0.630032,0.638242,0.284293,0.418755,0.775933,0.659621,0.77497,0.564851,0.675229,0.71602,0.735971,1.0,0.538663,0.843983,0.840723,0.824699,0.76852,0.718539,0.725545,0.727913,0.828017,0.867544,0.795018
Robert Ferrars,0.487375,0.592992,0.622957,0.134439,0.4046,0.550434,0.455737,0.364995,0.608729,0.531508,0.594323,0.531054,0.562313,0.501128,0.574934,0.592671,0.286035,0.407418,0.625902,0.582512,0.57413,0.586727,0.621722,0.607645,0.612559,0.495131,0.628345,0.626857,0.581035,0.537346,0.557144,0.583586,0.56918,0.561285,0.590576,0.491111,0.62417,0.586976,0.559761,0.578191,0.370757,0.570245,0.582763,0.440105,0.524594,0.558677,0.599579,0.547868,0.5203,0.436074,0.545479,0.550585,0.512979,0.591064,0.619979,0.428198,0.603141,0.589288,0.479958,0.61634,0.53513,0.551898,0.469089,0.581475,0.390696,0.168032,0.525874,0.561883,0.369635,0.602249,0.618223,0.498853,0.457637,0.424977,0.57002,0.446692,0.263829,0.368811,0.560913,0.3978,0.480449,0.550795,0.129866,0.271177,0.572539,0.352019,0.594809,0.449217,0.496272,0.54635,0.507789,0.538663,1.0,0.500031,0.494721,0.63516,0.541417,0.531377,0.472071,0.45429,0.547362,0.551517,0.604128
Robert Martin,0.612932,0.738355,0.762384,0.284937,0.596414,0.821185,0.791939,0.524882,0.783552,0.66576,0.710627,0.871938,0.824917,0.755008,0.658248,0.794982,0.562148,0.717128,0.774024,0.846768,0.607206,0.69385,0.773736,0.653068,0.739059,0.656005,0.808891,0.860616,0.806454,0.562831,0.726879,0.794945,0.847653,0.729795,0.830466,0.620917,0.855386,0.798349,0.615898,0.698974,0.630695,0.757226,0.808676,0.513943,0.759046,0.854564,0.781628,0.626999,0.797111,0.624466,0.665187,0.701278,0.708667,0.70056,0.710468,0.419565,0.792816,0.779979,0.694253,0.774106,0.735678,0.840456,0.589106,0.743315,0.637593,0.384679,0.672203,0.76539,0.5844,0.763525,0.711908,0.58951,0.605652,0.632248,0.683723,0.70755,0.460241,0.449216,0.76698,0.604921,0.523902,0.588178,0.294615,0.412795,0.661639,0.56629,0.722735,0.529888,0.611742,0.697167,0.614232,0.843983,0.500031,1.0,0.787607,0.784439,0.760638,0.618098,0.748503,0.681108,0.791431,0.862706,0.770389
Sir John Middleton,0.647052,0.766033,0.74942,0.260107,0.593362,0.7883,0.744227,0.566841,0.783194,0.675398,0.729092,0.804759,0.779362,0.773852,0.714314,0.809236,0.558316,0.628984,0.773194,0.815226,0.68614,0.700013,0.777,0.647442,0.752785,0.626313,0.801101,0.833705,0.786843,0.563817,0.736791,0.814065,0.819998,0.722718,0.774565,0.608127,0.824768,0.796135,0.649674,0.727221,0.639334,0.744899,0.785019,0.615757,0.781062,0.802803,0.724441,0.656769,0.798603,0.590679,0.724766,0.694277,0.677658,0.698722,0.724853,0.467319,0.749499,0.728,0.676897,0.807508,0.680236,0.804593,0.618572,0.761039,0.626107,0.405885,0.718366,0.747017,0.509464,0.781786,0.74992,0.649182,0.598468,0.612029,0.702808,0.707315,0.56454,0.443277,0.711087,0.658378,0.622503,0.570027,0.285926,0.331668,0.700125,0.622676,0.699141,0.564929,0.625503,0.649619,0.677748,0.840723,0.494721,0.787607,1.0,0.753085,0.768411,0.71962,0.709637,0.679396,0.763015,0.797885,0.701118
Sir Thomas Bertram,0.714831,0.916904,0.934883,0.235551,0.587944,0.851536,0.683143,0.550781,0.876507,0.822082,0.880972,0.819055,0.872223,0.753993,0.844694,0.837368,0.45656,0.674336,0.938941,0.857043,0.835207,0.908178,0.93798,0.839651,0.915348,0.789296,0.934434,0.881096,0.891671,0.640422,0.816696,0.907772,0.840399,0.675026,0.878594,0.724213,0.907177,0.865808,0.752622,0.849268,0.531812,0.885522,0.869246,0.612416,0.780932,0.846873,0.842746,0.816676,0.828786,0.666208,0.811608,0.800301,0.75062,0.872452,0.871412,0.587028,0.894256,0.900703,0.706327,0.909906,0.828406,0.870029,0.6432,0.848948,0.64672,0.244377,0.773659,0.810649,0.604215,0.896426,0.901544,0.707998,0.72906,0.743512,0.874662,0.730874,0.51882,0.512268,0.850027,0.606363,0.779925,0.804487,0.237349,0.5194,0.866038,0.667544,0.878786,0.570366,0.763284,0.809742,0.746644,0.824699,0.63516,0.784439,0.753085,1.0,0.804195,0.788135,0.753532,0.665266,0.852351,0.821463,0.828679
Sir Walter Elliot,0.59068,0.778205,0.824921,0.278662,0.570258,0.773656,0.717575,0.589604,0.791547,0.700712,0.754464,0.766509,0.796073,0.743373,0.710599,0.820306,0.542185,0.560736,0.809625,0.845931,0.662884,0.7597,0.823724,0.693046,0.779233,0.608116,0.83275,0.8465,0.816262,0.643885,0.748663,0.825835,0.805948,0.691812,0.822222,0.668172,0.828935,0.803929,0.625294,0.731553,0.567567,0.785661,0.796245,0.547927,0.731718,0.813149,0.737807,0.663607,0.766188,0.58521,0.704902,0.751587,0.742335,0.750152,0.76206,0.437464,0.761512,0.770214,0.652213,0.81634,0.74597,0.78152,0.548632,0.742092,0.621919,0.337159,0.684212,0.765316,0.4759,0.778416,0.783029,0.683921,0.601565,0.658103,0.701508,0.668456,0.451328,0.476575,0.751402,0.61211,0.666574,0.67074,0.242365,0.425529,0.714674,0.636863,0.738598,0.575744,0.676097,0.710719,0.596636,0.76852,0.541417,0.760638,0.768411,0.804195,1.0,0.675532,0.685836,0.637321,0.746948,0.793192,0.704953
Sir William Lucas,0.646525,0.828738,0.790687,0.140651,0.455785,0.750859,0.55125,0.479244,0.778185,0.764405,0.811142,0.684169,0.735706,0.680175,0.756463,0.717134,0.397571,0.507472,0.811155,0.731121,0.783511,0.797651,0.831691,0.714561,0.838791,0.630248,0.820562,0.759366,0.764198,0.549367,0.681122,0.796415,0.714161,0.57705,0.718047,0.594451,0.779547,0.78588,0.644305,0.818368,0.43553,0.764545,0.737405,0.585188,0.710726,0.690504,0.743343,0.747638,0.734858,0.562483,0.714658,0.674745,0.636052,0.763969,0.791082,0.587258,0.731245,0.762719,0.616966,0.827307,0.724584,0.74255,0.598503,0.735111,0.586866,0.173741,0.704676,0.712807,0.467833,0.768597,0.813619,0.661231,0.690023,0.649819,0.798586,0.63283,0.450943,0.523976,0.7441,0.492221,0.789163,0.668146,0.213261,0.404399,0.773599,0.573647,0.765089,0.549752,0.674093,0.651112,0.736463,0.718539,0.531377,0.618098,0.71962,0.788135,0.675532,1.0,0.669807,0.603981,0.699969,0.676877,0.673773
Susan Price,0.533223,0.725811,0.734849,0.209253,0.542269,0.725257,0.639628,0.469188,0.751698,0.642034,0.681362,0.763041,0.717367,0.687404,0.625048,0.709051,0.470585,0.61359,0.739154,0.765528,0.649997,0.672725,0.741349,0.628957,0.715709,0.617132,0.780796,0.749461,0.77086,0.494343,0.644695,0.72684,0.72072,0.615036,0.747105,0.568256,0.777861,0.742308,0.591702,0.665102,0.524661,0.701551,0.715435,0.495104,0.703571,0.751848,0.683624,0.589798,0.72264,0.582664,0.656116,0.678998,0.617204,0.637008,0.668688,0.372832,0.753878,0.737986,0.607029,0.736344,0.684639,0.786428,0.517327,0.696429,0.584865,0.242978,0.648547,0.722473,0.598471,0.716542,0.694252,0.53875,0.582322,0.601588,0.633931,0.659042,0.403659,0.439236,0.72005,0.509685,0.589438,0.550385,0.253285,0.341019,0.647021,0.500022,0.692759,0.579686,0.552499,0.654954,0.579463,0.725545,0.472071,0.748503,0.709637,0.753532,0.685836,0.669807,1.0,0.634961,0.708591,0.74898,0.688914
Thomas Palmer,0.506008,0.652937,0.640709,0.160555,0.521723,0.632615,0.581845,0.433217,0.673244,0.539842,0.596956,0.703327,0.676904,0.671859,0.669737,0.704668,0.380791,0.562865,0.679775,0.693858,0.564566,0.631781,0.659187,0.553518,0.640832,0.552376,0.676821,0.702692,0.721557,0.440959,0.671629,0.696288,0.688581,0.646749,0.672283,0.488518,0.717199,0.639881,0.528592,0.580067,0.467092,0.58699,0.660779,0.494688,0.668514,0.685582,0.627843,0.543627,0.643399,0.521907,0.601766,0.585039,0.623451,0.612464,0.590882,0.39629,0.660243,0.655576,0.56135,0.666177,0.635177,0.707487,0.536439,0.638025,0.535067,0.213587,0.660584,0.676183,0.418151,0.681291,0.656033,0.485217,0.437571,0.529232,0.574687,0.564962,0.444678,0.345051,0.687282,0.463749,0.500839,0.522393,0.145946,0.354855,0.581214,0.522895,0.595247,0.568908,0.491368,0.534045,0.564169,0.727913,0.45429,0.681108,0.679396,0.665266,0.637321,0.603981,0.634961,1.0,0.648811,0.655511,0.586244
William Collins,0.670322,0.82316,0.83432,0.25309,0.584626,0.832708,0.712961,0.537999,0.809544,0.750762,0.807775,0.833866,0.812827,0.718554,0.744897,0.79253,0.531821,0.708795,0.837966,0.803502,0.741834,0.805626,0.86065,0.761233,0.83475,0.702231,0.85724,0.846461,0.813059,0.543672,0.765238,0.849595,0.827994,0.660264,0.832004,0.629591,0.8547,0.798314,0.702006,0.782037,0.566418,0.819291,0.812264,0.655123,0.763181,0.81337,0.77706,0.742952,0.807177,0.708936,0.762319,0.757661,0.689888,0.773198,0.789442,0.551853,0.830419,0.837596,0.711261,0.853677,0.773291,0.847183,0.576398,0.784672,0.698564,0.317837,0.703239,0.777699,0.613383,0.847933,0.811711,0.633405,0.716834,0.670433,0.813903,0.718427,0.518327,0.442639,0.802245,0.624075,0.660128,0.701089,0.203833,0.4547,0.782434,0.625446,0.809269,0.525852,0.664531,0.716806,0.713182,0.828017,0.547362,0.791431,0.763015,0.852351,0.746948,0.699969,0.708591,0.648811,1.0,0.806476,0.816733
William Elliot,0.630428,0.793217,0.796947,0.327018,0.611096,0.819132,0.832693,0.593247,0.861819,0.689024,0.752904,0.8796,0.848781,0.781037,0.694251,0.859769,0.602238,0.652596,0.810969,0.880856,0.679528,0.727758,0.807243,0.707971,0.777174,0.683817,0.842209,0.88398,0.836652,0.617186,0.771665,0.838146,0.894919,0.736649,0.854096,0.656819,0.889451,0.797102,0.677051,0.739095,0.702111,0.791205,0.851187,0.617779,0.786197,0.888212,0.789976,0.649298,0.809914,0.651995,0.752591,0.765092,0.739499,0.713432,0.748051,0.432543,0.806635,0.809824,0.703602,0.816419,0.723795,0.832108,0.568566,0.785875,0.638656,0.432561,0.735623,0.806148,0.529449,0.813224,0.740949,0.651023,0.641947,0.616577,0.712849,0.73494,0.457747,0.479825,0.751146,0.685069,0.598348,0.598998,0.292503,0.366178,0.712197,0.609521,0.724579,0.553303,0.671008,0.731451,0.656924,0.867544,0.551517,0.862706,0.797885,0.821463,0.793192,0.676877,0.74898,0.655511,0.806476,1.0,0.768725
William Price,0.69994,0.79051,0.809465,0.239488,0.501665,0.791703,0.724956,0.484131,0.794211,0.72032,0.778151,0.782007,0.796379,0.67854,0.713355,0.749587,0.47829,0.665431,0.827544,0.77409,0.750793,0.790206,0.823957,0.756341,0.813544,0.701244,0.823238,0.804382,0.781739,0.54588,0.764103,0.806364,0.785992,0.631758,0.804163,0.638865,0.835828,0.78373,0.677616,0.756951,0.56427,0.797276,0.778488,0.58351,0.723774,0.781939,0.785598,0.707738,0.762286,0.663766,0.717477,0.741271,0.675347,0.753381,0.76998,0.542062,0.809633,0.809584,0.673929,0.803804,0.761556,0.784643,0.541007,0.753705,0.655568,0.33958,0.677444,0.743362,0.615291,0.820189,0.773222,0.595341,0.680633,0.643685,0.788649,0.657892,0.444646,0.455845,0.760628,0.574795,0.611043,0.704896,0.235182,0.423868,0.779231,0.580643,0.806461,0.480765,0.658445,0.72315,0.677792,0.795018,0.604128,0.770389,0.701118,0.828679,0.704953,0.673773,0.688914,0.586244,0.816733,0.768725,1.0
